maturity,theta,log_moneyness,total_variance,implied_vol
0.9999999999999999,0.04,-0.7894736842105263,0.38696799354620454,0.6220675152635802
0.9999999999999999,0.04,-0.6842105263157895,0.3400325022816177,0.5831230592950495
0.9999999999999999,0.04,-0.5789473684210527,0.2931187274272435,0.5414044028517347
0.9999999999999999,0.04,-0.4736842105263158,0.2462395732599032,0.4962253250892212
0.9999999999999999,0.04,-0.368421052631579,0.19942064072900734,0.446565382367473
0.9999999999999999,0.04,-0.26315789473684215,0.15272078626036847,0.3907950693910665
0.9999999999999999,0.04,-0.1578947368421053,0.10631081218045159,0.32605338854312127
0.9999999999999999,0.04,-0.052631578947368474,0.06095231961069818,0.24688523570820955
0.9999999999999999,0.04,0.05263157894736836,0.024607261897070975,0.15686701978768824
0.9999999999999999,0.04,0.1578947368421053,0.021932559958000596,0.1480964549136832
0.9999999999999999,0.04,0.26315789473684204,0.028556218994042856,0.16898585441995687
0.9999999999999999,0.04,0.36842105263157876,0.03625338136279104,0.19040320733325647
0.9999999999999999,0.04,0.4736842105263157,0.044244301912635675,0.21034329538313237
0.9999999999999999,0.04,0.5789473684210527,0.052355472377273476,0.2288131822628965
0.9999999999999999,0.04,0.6842105263157894,0.06052733407433994,0.2460230356579236
0.9999999999999999,0.04,0.7894736842105261,0.06873404021599613,0.26217177616211124
0.9999999999999999,0.04,0.894736842105263,0.07696258266955198,0.27742130896806033
0.9999999999999999,0.04,1.0,0.08520570689516262,0.2919001659731673
1.0999999999999999,0.044000000000000004,-1.0,0.49293836363238835,0.669421978366675
1.0999999999999999,0.044000000000000004,-0.8947368421052632,0.4450808768253994,0.6360966742030502
1.0999999999999999,0.044000000000000004,-0.7894736842105263,0.39723529864974716,0.6009351036280852
1.0999999999999999,0.044000000000000004,-0.6842105263157895,0.3494066726420963,0.5635977552072338
1.0999999999999999,0.044000000000000004,-0.5789473684210527,0.3016033515238848,0.5236266465925062
1.0999999999999999,0.044000000000000004,-0.4736842105263158,0.25384023391087535,0.48037885986988094
1.0999999999999999,0.044000000000000004,-0.368421052631579,0.20614670154595843,0.4329042530566172
1.0999999999999999,0.044000000000000004,-0.26315789473684215,0.15858967681926628,0.37970045229372623
1.0999999999999999,0.044000000000000004,-0.1578947368421053,0.11136014992696944,0.31817683751902587
1.0999999999999999,0.044000000000000004,-0.052631578947368474,0.06527686222106385,0.24360337029513562
1.0999999999999999,0.044000000000000004,0.05263157894736836,0.027902765061605717,0.15926754238075377
1.0999999999999999,0.044000000000000004,0.1578947368421053,0.02353708053379542,0.14627831671103556
1.0999999999999999,0.044000000000000004,0.26315789473684204,0.02993290651487895,0.16495979266277133
1.0999999999999999,0.044000000000000004,0.36842105263157876,0.03765863880309498,0.18502736604251763
1.0999999999999999,0.044000000000000004,0.4736842105263157,0.045745002877446886,0.20392735533082473
1.0999999999999999,0.044000000000000004,0.5789473684210527,0.05397795322370314,0.22151944963592443
1.0999999999999999,0.044000000000000004,0.6842105263157894,0.06228453861251569,0.2379544238495257
1.0999999999999999,0.044000000000000004,0.7894736842105261,0.0706332598914148,0.2534009756231036
1.0999999999999999,0.044000000000000004,0.894736842105263,0.07900832238565435,0.2680032604714393
1.0999999999999999,0.044000000000000004,1.0,0.08740094196260798,0.28187834571706477
1.2,0.04800000000000001,-1.0,0.504399314048871,0.6483307502404868
1.2,0.04800000000000001,-0.8947368421052632,0.45570853279603074,0.6162443595387782
1.2,0.04800000000000001,-0.7894736842105263,0.40703148638768255,0.5824027003054405
1.2,0.04800000000000001,-0.6842105263157895,0.3583739553021625,0.5464841834415723
1.2,0.04800000000000001,-0.5789473684210527,0.3097454839791923,0.5080563321614316
1.2,0.04800000000000001,-0.4736842105263158,0.2611630275538101,0.46651458315345484
1.2,0.04800000000000001,-0.368421052631579,0.21265982933209757,0.4209709306394144
1.2,0.04800000000000001,-0.26315789473684215,0.1643109249086319,0.37003482370878726
1.2,0.04800000000000001,-0.1578947368421053,0.11632703823212502,0.31135060386447116
1.2,0.04800000000000001,-0.052631578947368474,0.06957877991062944,0.2407951755999094
1.2,0.04800000000000001,0.05263157894736836,0.03127941806374536,0.1614502453382707
1.2,0.04800000000000001,0.1578947368421053,0.02520973809440428,0.14494176443892987
1.2,0.04800000000000001,0.26315789473684204,0.03131966504973803,0.161554080340862
1.2,0.04800000000000001,0.36842105263157876,0.039047801098496426,0.18038801026882864
1.2,0.04800000000000001,0.4736842105263157,0.04721160924717715,0.1983507189449561
1.2,0.04800000000000001,0.5789473684210527,0.055551338836620195,0.21515757565991062
1.2,0.04800000000000001,0.6842105263157894,0.0639790398180261,0.2309022878081154
1.2,0.04800000000000001,0.7894736842105261,0.07245691884699346,0.2457249798165174
1.2,0.04800000000000001,0.894736842105263,0.08096609206574695,0.25975323556814933
1.2,0.04800000000000001,1.0,0.08949608551964525,0.2730935210992217
1.3,0.05200000000000001,-1.0,0.5153487259827414,0.6296205975901686
1.3,0.05200000000000001,-0.8947368421052632,0.46587939919802684,0.59863909713104
1.3,0.05200000000000001,-0.7894736842105263,0.41642571987981764,0.5659748022930252
1.3,0.05200000000000001,-0.6842105263157895,0.36699423277940113,0.5313221771996297
1.3,0.05200000000000001,-0.5789473684210527,0.3175957124381732,0.49427157938041527
1.3,0.05200000000000001,-0.4736842105263158,0.2682492230676686,0.4542527448523552
1.3,0.05200000000000001,-0.368421052631579,0.2189919310848366,0.41043310247069553
1.3,0.05200000000000001,-0.26315789473684215,0.169906991491893,0.3615213489726362
1.3,0.05200000000000001,-0.1578947368421053,0.12122433122837312,0.30536778736514925
1.3,0.05200000000000001,-0.052631578947368474,0.07386150605058098,0.23836220991556425
1.3,0.05200000000000001,0.05263157894736836,0.034721491408769574,0.16342839271438536
1.3,0.05200000000000001,0.1578947368421053,0.026954399851513454,0.14399358920428862
1.3,0.05200000000000001,0.26315789473684204,0.03272137094243155,0.15865145867697517
